date,sentiment_proxy,sentiment_zscore,momentum_5d,momentum_20d,volume_ratio
2015-06-19,-0.10672221168847919,-2.7358027206784126,-0.13674744086283663,-0.05743156473308886,0.7804329720182918
2015-06-23,-0.06697126084421444,-1.896630431832671,-0.08324843111902125,-0.05521391296733602,0.804474750382561
2015-06-24,-0.032424040476100285,-1.1799909801603325,-0.03365622675215807,-0.05506299150674876,0.9633890547169321
2015-06-25,-0.08313800144779616,-2.186377237556092,-0.08384368774357809,-0.08727488519004512,0.9915833103865833
2015-06-26,-0.12281372942066093,-2.9292772061121197,-0.12199529770140127,-0.09890521600598257,1.006708715292149
2015-06-29,-0.11230032943972147,-2.6732824746376673,-0.09582688360857727,-0.13367428474716103,1.1719083957528353
2015-06-30,-0.07060205043295968,-1.8395835572212142,-0.06082100272619029,-0.11514521494463947,1.1608169426407295
2015-07-01,-0.12302335817713055,-2.812896839932369,-0.1296474334907125,-0.18120509221019276,0.9489070077576469
2015-07-02,-0.1281591985576661,-2.860587295356544,-0.1281718231843687,-0.21176303078182268,0.9999015023240762
2015-07-03,-0.09782245353453255,-2.2574628187810575,-0.10354938452007367,-0.27317721761250047,0.9446937225934846
2015-07-06,-0.05811884958372847,-1.502882098066493,-0.04120999106345502,-0.2536787633087445,1.4103096866543174
2015-07-07,-0.1854248131350152,-3.7586009768411976,-0.12599671844734328,-0.29487244329359585,1.4716638291854258
2015-07-08,-0.18150332524322224,-3.578866390498709,-0.14427324212134074,-0.35554941476930957,1.2580525853198004
2015-07-09,-0.04995809680323608,-1.2422553367911422,-0.04613202761682933,-0.28993738085207743,1.082937373101957
2015-07-10,0.06545464244851698,0.7892161315445784,0.06153257645170729,-0.23585792364528702,1.0637396680421445
2015-07-13,0.06159178041229005,0.7176352694612574,0.058182210351379715,-0.2156021051834892,1.058601590422896
2015-07-14,0.05008625880964435,0.5126375026315633,0.052159425080523514,-0.2179067272120313,0.9602532760344153
2015-07-15,0.07504759525515774,0.9459010265426591,0.08425861250111844,-0.22331828986309288,0.8906815935778858
2015-07-16,0.019624667194402954,-0.028556339793407663,0.02793003869583255,-0.23021749984894357,0.70263659166828
2015-07-17,0.009102224911043132,-0.2135238648071121,0.01288610233138976,-0.1511260034383779,0.7063598190486714
2015-07-20,-0.007941534760719338,-0.5133237143624663,-0.010549272913104257,-0.08940393723375684,0.7528039919087126
2015-07-21,0.009841920266634602,-0.2030211766751482,0.014409908058670706,-0.12024838803433935,0.6829967426969485
2015-07-22,0.03300781222326258,0.20106959789534218,0.047642740501754655,-0.14201932260918015,0.6928193440519426
2015-07-23,0.04857369717265232,0.47142834359939484,0.06245558640429805,-0.08391822570106744,0.7777318246316168
2015-07-24,0.00550614742426528,-0.28717000206182375,0.006362889316217313,-0.022767816420759313,0.8653533246651918
2015-07-27,-0.06681235078517042,-1.546996195026994,-0.08144695753010123,-0.07502401115528079,0.8203173305826416
2015-07-28,-0.07423130502750598,-1.6622478607710873,-0.08474354230314274,-0.1441709276112918,0.8759523499969754
2015-07-29,-0.03304879101244043,-0.9402264757222152,-0.05132048335090866,-0.06369237246937631,0.6439688181903158
2015-07-30,-0.06652612556858645,-1.511661165206055,-0.10309754780130331,-0.05884395031800205,0.6452735975524866
2015-07-31,-0.04617201088373825,-1.1521863686048435,-0.08522802306878186,-0.004446454969467495,0.5417468248263355
2015-08-03,0.0023112330071369314,-0.3135440988559389,0.00367050248990608,-0.03014351760191969,0.6296775478269927
2015-08-04,0.022014992143399973,0.029933526045817057,0.03672645478321035,0.01855224561926183,0.5994314527048829
2015-08-05,-0.008721105533247113,-0.49695049603384456,-0.015153726478984275,0.06542714317298015,0.5755089710337488
2015-08-06,0.0022428646219391597,-0.2996458035379197,0.005033551212946463,-0.007678371488226254,0.44558295466835346
2015-08-07,0.01415532649771484,-0.08445855905155526,0.024293286328725072,-0.04168574509244971,0.5826847099306272
2015-08-10,0.06683050449404293,0.8469165630233416,0.06642021306567081,-0.021905514887628597,1.0061772073505164
2015-08-11,0.03350331935487767,0.2610325039985463,0.03103178202076451,-0.0025753974404971736,1.0796453562499042
2015-08-12,0.03448183285780728,0.2791114139222842,0.0391836815871186,0.020352212258980318,0.8800049270802307
2015-08-13,0.05359456199444646,0.6150053171744062,0.06302195843129721,0.027413548247238406,0.8504109254692881
2015-08-14,0.03864141581356004,0.3493036243324585,0.042953058958921986,-0.011618788464917484,0.899619648754577
2015-08-17,-0.0012944720088322373,-0.3546842350834044,-0.0013949329382627607,-0.0127511749127871,0.9279815346853615
2015-08-18,-0.06811220074531252,-1.5248170583047655,-0.05897205446127707,-0.07595735996044495,1.1549911456796398
2015-08-19,-0.030064980798334265,-0.8521866826798767,-0.030669609289820987,-0.057960137532595324,0.9802857452218214
2015-08-20,-0.061527060214541074,-1.3959428485765306,-0.07752809251990889,-0.11257013067696853,0.7936098801700968
